1471 Almont Dr SW,1325,1600,3,2
1471 Almont Dr SW,1325,1401,3,1.5
1471 Almont Dr SW,1325,1059,3,1
1471 Almont Dr SW,1325,1425,3,1
1471 Almont Dr SW,1325,977,2,1
1471 Almont Dr SW,1325,1128,2,1
1471 Almont Dr SW,1325,965,2,1
1471 Almont Dr SW,1325,1022,3,1
1471 Almont Dr SW,1325,1051,3,1
1471 Almont Dr SW,1325,1102,3,2
1471 Almont Dr SW,1325,1274,3,2
10450 Belladrum,21000,14943,6,5
10450 Belladrum,21000,14943,6,5
10450 Belladrum,21000,"\\""14",6,5
10450 Belladrum,21000,14943,6,7
10450 Belladrum,21000,4704,3,3
10450 Belladrum,21000,5383,4,4.5
10450 Belladrum,21000,11757,6,9
10450 Belladrum,21000,11030,7,10
10450 Belladrum,21000,6891,6,7
10450 Belladrum,21000,6891,6,8
10450 Belladrum,21000,4800,5,5
2405 Old Colony Rd,1795,2322,4,3
2405 Old Colony Rd,1795,2322,4,3
2405 Old Colony Rd,1795,"\\""2",4,3
2405 Old Colony Rd,1795,1199,4,2
2405 Old Colony Rd,1795,1364,3,1.5
2405 Old Colony Rd,1795,1275,3,1
2405 Old Colony Rd,1795,1532,3,2
2405 Old Colony Rd,1795,1366,3,1.5
2405 Old Colony Rd,1795,1971,4,3
2405 Old Colony Rd,1795,1156,2,1.5
2405 Old Colony Rd,1795,1334,3,2
2405 Old Colony Rd,1795,1380,2,1
2405 Old Colony Rd,1795,3266,5,2.5
2405 Old Colony Rd,1795,1150,3,2
2405 Old Colony Rd,1795,1156,4,1.5
2405 Old Colony Rd,1795,1620,3,2
913 Ormewood Ave SE,2100,1644,3,2
913 Ormewood Ave SE,2100,1644,3,2
913 Ormewood Ave SE,2100,"\\""1",3,2
913 Ormewood Ave SE,2100,1490,3,2
913 Ormewood Ave SE,2100,1100,2,1
913 Ormewood Ave SE,2100,1317,3,2
913 Ormewood Ave SE,2100,1268,2,2
913 Ormewood Ave SE,2100,2707,4,3
913 Ormewood Ave SE,2100,1344,3,1
913 Ormewood Ave SE,2100,1992,2,1
913 Ormewood Ave SE,2100,1118,3,2
913 Ormewood Ave SE,2100,1196,3,2
913 Ormewood Ave SE,2100,1423,3,2.5
913 Ormewood Ave SE,2100,918,2,2
913 Ormewood Ave SE,2100,1032,4,4
913 Ormewood Ave SE,2100,2136,4,4
913 Ormewood Ave SE,2100,1490,3,3
913 Ormewood Ave SE,2100,840,4,4
913 Ormewood Ave SE,2100,1332,3,2
1911 Delowe Dr SW,1195,1488,3,2
1911 Delowe Dr SW,1195,1488,3,2
1911 Delowe Dr SW,1195,"\\""1",3,2
1911 Delowe Dr SW,1195,1134,3,1
1911 Delowe Dr SW,1195,1083,3,2
1911 Delowe Dr SW,1195,1383,3,2
1911 Delowe Dr SW,1195,1644,3,2.5
1911 Delowe Dr SW,1195,1381,2,2
1911 Delowe Dr SW,1195,1446,3,3
1911 Delowe Dr SW,1195,1224,2,1
1911 Delowe Dr SW,1195,873,2,2
1911 Delowe Dr SW,1195,1250,2,1
441 Montgomery Ferry Dr NE,1950,890,2,1
441 Montgomery Ferry Dr NE,1950,890,2,1
441 Montgomery Ferry Dr NE,1950,"\\""890sqft\\""",2,1
441 Montgomery Ferry Dr NE,1950,936,2,2
441 Montgomery Ferry Dr NE,1950,936,2,2
441 Montgomery Ferry Dr NE,1950,936,2,2
441 Montgomery Ferry Dr NE,1950,936,2,2
441 Montgomery Ferry Dr NE,1950,936,2,2
441 Montgomery Ferry Dr NE,1950,917,2,1
441 Montgomery Ferry Dr NE,1950,936,2,2
441 Montgomery Ferry Dr NE,1950,1567,3,2
441 Montgomery Ferry Dr NE,1950,3213,7,2
441 Montgomery Ferry Dr NE,1950,2062,3,3
441 Montgomery Ferry Dr NE,1950,2726,3,2.5
441 Montgomery Ferry Dr NE,1950,1200,2,1
441 Montgomery Ferry Dr NE,1950,2326,4,2
441 Montgomery Ferry Dr NE,1950,1200,2,1
441 Montgomery Ferry Dr NE,1950,900,1,1
445 N Highland Ave NE,1050,500,0,1
445 N Highland Ave NE,1050,500,0,1
445 N Highland Ave NE,1050,"\\""500sqft\\""",0,1
445 N Highland Ave NE,1050,900,1,1
445 N Highland Ave NE,1050,750,2,1.5
445 N Highland Ave NE,1050,894,2,1
445 N Highland Ave NE,1050,448,1,1
445 N Highland Ave NE,1050,400,2,1
445 N Highland Ave NE,1050,800,2,1
445 N Highland Ave NE,1050,551,0,1
445 N Highland Ave NE,1050,565,0,1
445 N Highland Ave NE,1050,550,0,1
445 N Highland Ave NE,1050,550,0,1
445 N Highland Ave NE,1050,900,1,1
445 N Highland Ave NE,1050,850,1,1
445 N Highland Ave NE,1050,900,1,1
445 N Highland Ave NE,1050,900,2,1
445 N Highland Ave NE,1050,700,1,1
3216 Mayo Pl SW,1575,1144,3,1
3216 Mayo Pl SW,1575,1144,3,1
3216 Mayo Pl SW,1575,"\\""1",3,1
3216 Mayo Pl SW,1575,1382,3,2
3216 Mayo Pl SW,1575,1730,3,1
3216 Mayo Pl SW,1575,1080,4,2
3216 Mayo Pl SW,1575,1888,4,2.5
3216 Mayo Pl SW,1575,1568,4,2
3216 Mayo Pl SW,1575,1073,3,2
3216 Mayo Pl SW,1575,1456,3,2
436 N Highland Ave NE,1395,894,2,1
436 N Highland Ave NE,1395,894,2,1
436 N Highland Ave NE,1395,"\\""894sqft\\""",2,1
436 N Highland Ave NE,1395,900,1,1
436 N Highland Ave NE,1395,750,2,1.5
436 N Highland Ave NE,1395,800,2,1
436 N Highland Ave NE,1395,850,2,1
436 N Highland Ave NE,1395,840,1,1
436 N Highland Ave NE,1395,500,0,1
436 N Highland Ave NE,1395,855,1,1
436 N Highland Ave NE,1395,810,1,1
436 N Highland Ave NE,1395,850,1,1
436 N Highland Ave NE,1395,800,2,1
436 N Highland Ave NE,1395,900,2,1
436 N Highland Ave NE,1395,850,2,1
436 N Highland Ave NE,1395,850,2,1
436 N Highland Ave NE,1395,850,2,1
436 N Highland Ave NE,1395,738,2,1
50 Terrace Dr NE,1100,850,1,1
50 Terrace Dr NE,1100,850,1,1
50 Terrace Dr NE,1100,"\\""850sqft\\""",1,1
50 Terrace Dr NE,1100,837,1,1
50 Terrace Dr NE,1100,837,1,1
50 Terrace Dr NE,1100,652,1,1
50 Terrace Dr NE,1100,652,1,1
50 Terrace Dr NE,1100,814,1,1
50 Terrace Dr NE,1100,652,1,1
50 Terrace Dr NE,1100,652,1,1
50 Terrace Dr NE,1100,814,1,1
50 Terrace Dr NE,1100,900,1,1
50 Terrace Dr NE,1100,700,1,1
50 Terrace Dr NE,1100,800,1,1
50 Terrace Dr NE,1100,800,1,1
50 Terrace Dr NE,1100,1814,3,2
50 Terrace Dr NE,1100,3078,4,2.5
50 Terrace Dr NE,1100,650,1,1
50 Terrace Dr NE,1100,837,1,1
1040 Greenwood Ave NE,1075,800,1,1
1040 Greenwood Ave NE,1075,800,1,1
1040 Greenwood Ave NE,1075,"\\""800sqft\\""",1,1
1040 Greenwood Ave NE,1075,800,1,1
1040 Greenwood Ave NE,1075,760,1,1
1040 Greenwood Ave NE,1075,800,1,1
1040 Greenwood Ave NE,1075,680,1,1
1040 Greenwood Ave NE,1075,700,1,1
1040 Greenwood Ave NE,1075,875,2,1
1040 Greenwood Ave NE,1075,725,1,1
1040 Greenwood Ave NE,1075,700,1,1
1040 Greenwood Ave NE,1075,750,1,1
1040 Greenwood Ave NE,1075,700,1,1
1040 Greenwood Ave NE,1075,2250,3,4
1040 Greenwood Ave NE,1075,1790,3,4
1040 Greenwood Ave NE,1075,2250,3,4
1040 Greenwood Ave NE,1075,1790,3,3.5
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,"\\""700sqft\\""",1,1
893 Greenwood Ave NE,995,600,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,780,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,680,1,1
893 Greenwood Ave NE,995,725,1,1
893 Greenwood Ave NE,995,760,1,1
893 Greenwood Ave NE,995,735,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,700,1,1
893 Greenwood Ave NE,995,2800,3,4
893 Greenwood Ave NE,995,2800,3,4
869 Charles Allen Dr NE,1420,900,1,1
869 Charles Allen Dr NE,1420,900,1,1
869 Charles Allen Dr NE,1420,"\\""900sqft\\""",1,1
869 Charles Allen Dr NE,1420,760,1,1
869 Charles Allen Dr NE,1420,1150,2,1
869 Charles Allen Dr NE,1420,1000,2,1
869 Charles Allen Dr NE,1420,750,1,1
869 Charles Allen Dr NE,1420,500,1,1
869 Charles Allen Dr NE,1420,750,1,1
869 Charles Allen Dr NE,1420,750,1,1
869 Charles Allen Dr NE,1420,842,1,1
869 Charles Allen Dr NE,1420,550,0,1
869 Charles Allen Dr NE,1420,900,1,1
869 Charles Allen Dr NE,1420,900,1,1
869 Charles Allen Dr NE,1420,750,1,1
869 Charles Allen Dr NE,1420,700,1,1
869 Charles Allen Dr NE,1420,600,0,1
869 Charles Allen Dr NE,1420,750,1,1
869 Charles Allen Dr NE,1420,750,1,1
8365 Mayfern Dr,1695,2085,4,2.5
8365 Mayfern Dr,1695,2085,4,2.5
8365 Mayfern Dr,1695,"\\""2",4,3
8365 Mayfern Dr,1695,1578,3,2.5
8365 Mayfern Dr,1695,1458,3,2
8365 Mayfern Dr,1695,1596,4,2.5
8365 Mayfern Dr,1695,1832,3,2.5
8365 Mayfern Dr,1695,1508,3,2.5
8365 Mayfern Dr,1695,1714,3,2
8365 Mayfern Dr,1695,1345,4,2.5
8365 Mayfern Dr,1695,1512,3,2
8365 Mayfern Dr,1695,2016,3,2.5
8365 Mayfern Dr,1695,1832,3,2.5
7055 Birling Dr,1325,1466,3,2
7055 Birling Dr,1325,1466,3,2
7055 Birling Dr,1325,"\\""1",3,2
7055 Birling Dr,1325,1392,4,2
7055 Birling Dr,1325,1454,4,3
7055 Birling Dr,1325,1405,3,2
7055 Birling Dr,1325,1488,4,3
7055 Birling Dr,1325,948,3,2
7055 Birling Dr,1325,1406,3,2
7055 Birling Dr,1325,1170,5,3
7055 Birling Dr,1325,1025,4,2
7055 Birling Dr,1325,1564,3,2
7055 Birling Dr,1325,943,3,2
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,"\\""700sqft\\""",1,1
55 Bradley St SE,1225,738,1,1
55 Bradley St SE,1225,950,2,1
55 Bradley St SE,1225,550,1,1
55 Bradley St SE,1225,828,1,1
55 Bradley St SE,1225,824,1,1
55 Bradley St SE,1225,1200,1,1
55 Bradley St SE,1225,709,1,1
55 Bradley St SE,1225,780,1,1
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,850,2,1
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,700,1,1
55 Bradley St SE,1225,600,1,1
55 Bradley St SE,1225,700,1,1
556 Moreland Ave NE,3980,2960,4,3.5
556 Moreland Ave NE,3980,2960,4,3.5
556 Moreland Ave NE,3980,"\\""2",4,4
556 Moreland Ave NE,3980,2750,4,3
556 Moreland Ave NE,3980,3990,5,4
556 Moreland Ave NE,3980,1700,2,2
556 Moreland Ave NE,3980,2130,4,2
556 Moreland Ave NE,3980,1770,3,2
556 Moreland Ave NE,3980,2000,2,2
556 Moreland Ave NE,3980,2500,3,2
556 Moreland Ave NE,3980,3100,4,3.5
556 Moreland Ave NE,3980,2452,4,3.5
556 Moreland Ave NE,3980,2162,3,3
556 Moreland Ave NE,3980,2162,3,2.5
556 Moreland Ave NE,3980,2162,4,3.5
556 Moreland Ave NE,3980,2032,3,3.5
556 Moreland Ave NE,3980,2384,3,3.5
556 Moreland Ave NE,3980,2384,4,4
11420 Easthaven Pl,4000,3590,4,4.5
11420 Easthaven Pl,4000,3454,4,3
11420 Easthaven Pl,4000,3990,5,4
11420 Easthaven Pl,4000,3382,4,4
11420 Easthaven Pl,4000,3746,5,4
11420 Easthaven Pl,4000,3472,4,3.5
11420 Easthaven Pl,4000,3720,4,3.5
11420 Easthaven Pl,4000,3540,5,4
4033 Majestic Dr SW,1258,1248,3,2
4033 Majestic Dr SW,1258,1248,3,2
4033 Majestic Dr SW,1258,"\\""1",3,2
4033 Majestic Dr SW,1258,1000,3,1
4033 Majestic Dr SW,1258,1056,3,1
4033 Majestic Dr SW,1258,1356,3,2
4033 Majestic Dr SW,1258,1298,3,2
4033 Majestic Dr SW,1258,1326,3,2
4033 Majestic Dr SW,1258,1174,3,2
4033 Majestic Dr SW,1258,1184,3,2.5
4033 Majestic Dr SW,1258,1248,3,2
4033 Majestic Dr SW,1258,925,3,2
4033 Majestic Dr SW,1258,1200,3,2.5
4033 Majestic Dr SW,1258,1036,2,2
1000 Melody Ln,2000,1998,4,2.5
1000 Melody Ln,2000,1998,4,2.5
1000 Melody Ln,2000,"\\""1",4,3
1000 Melody Ln,2000,1586,3,2
1000 Melody Ln,2000,2000,4,2
1000 Melody Ln,2000,1628,3,2
1000 Melody Ln,2000,1996,4,3
1000 Melody Ln,2000,1600,3,2.5
1000 Melody Ln,2000,1468,3,2
1000 Melody Ln,2000,1552,3,2
1000 Melody Ln,2000,1628,3,2
1000 Melody Ln,2000,1623,3,2
1000 Melody Ln,2000,3200,4,3
1000 Melody Ln,2000,1620,3,2
1000 Melody Ln,2000,1660,3,2
1000 Melody Ln,2000,1642,3,2
7220 Mahogany Dr,1545,2131,3,2.5
7220 Mahogany Dr,1545,2131,3,2.5
7220 Mahogany Dr,1545,"\\""2",3,3
7220 Mahogany Dr,1545,1696,3,2.5
7220 Mahogany Dr,1545,1732,3,2
7220 Mahogany Dr,1545,1943,3,2.5
7220 Mahogany Dr,1545,2237,3,3
7220 Mahogany Dr,1545,1440,3,2
7220 Mahogany Dr,1545,1982,3,2.5
7220 Mahogany Dr,1545,1691,3,2.5
7220 Mahogany Dr,1545,2431,4,2.5
7220 Mahogany Dr,1545,1000,3,2
7220 Mahogany Dr,1545,1230,3,2
7220 Mahogany Dr,1545,2020,3,2.5
320 Rippling Brook Trce,1195,1232,3,2
320 Rippling Brook Trce,1195,1232,3,2
320 Rippling Brook Trce,1195,"\\""1",3,2
320 Rippling Brook Trce,1195,1319,3,2
320 Rippling Brook Trce,1195,1238,3,2
320 Rippling Brook Trce,1195,1701,3,1.5
320 Rippling Brook Trce,1195,1371,3,2
320 Rippling Brook Trce,1195,1343,3,2
320 Rippling Brook Trce,1195,1468,3,2
320 Rippling Brook Trce,1195,1349,3,2
320 Rippling Brook Trce,1195,1300,3,2
105 Hidden Brook Ct,1295,1458,4,1.5
105 Hidden Brook Ct,1295,1458,4,1.5
105 Hidden Brook Ct,1295,"\\""1",4,2
105 Hidden Brook Ct,1295,1695,3,2
105 Hidden Brook Ct,1295,1357,3,2
105 Hidden Brook Ct,1295,1079,3,2
105 Hidden Brook Ct,1295,1260,4,2.5
105 Hidden Brook Ct,1295,912,3,2
105 Hidden Brook Ct,1295,1350,4,2
105 Hidden Brook Ct,1295,1169,3,2.5
105 Hidden Brook Ct,1295,1340,3,2
105 Hidden Brook Ct,1295,1266,2,2
105 Hidden Brook Ct,1295,1274,3,2
105 Hidden Brook Ct,1295,1265,3,1.5
105 Hidden Brook Ct,1295,1215,3,2
365 Walton Vw,1695,2376,4,2.5
365 Walton Vw,1695,2376,4,2.5
365 Walton Vw,1695,"\\""2",4,3
365 Walton Vw,1695,1392,4,2
365 Walton Vw,1695,1466,3,2
365 Walton Vw,1695,2547,4,4
365 Walton Vw,1695,2677,4,2.5
365 Walton Vw,1695,2370,4,2.5
365 Walton Vw,1695,2955,6,4
365 Walton Vw,1695,2610,4,2.5
365 Walton Vw,1695,2606,4,2.5
365 Walton Vw,1695,2767,5,3
365 Walton Vw,1695,2170,4,2
320 Atlanta Ave SE,1800,1000,3,1
320 Atlanta Ave SE,1800,1000,3,1
320 Atlanta Ave SE,1800,"\\""1",3,1
320 Atlanta Ave SE,1800,870,3,1
320 Atlanta Ave SE,1800,1000,3,1
320 Atlanta Ave SE,1800,828,2,1
320 Atlanta Ave SE,1800,1200,8,4
320 Atlanta Ave SE,1800,2663,3,4
320 Atlanta Ave SE,1800,1000,3,2
320 Atlanta Ave SE,1800,1000,3,2
320 Atlanta Ave SE,1800,1000,3,1.5
320 Atlanta Ave SE,1800,1100,3,1.5
320 Atlanta Ave SE,1800,2160,3,1.5
320 Atlanta Ave SE,1800,2202,3,2
904 Ponce De Leon Ave NE,1295,780,1,1
904 Ponce De Leon Ave NE,1295,780,1,1
904 Ponce De Leon Ave NE,1295,"\\""780sqft\\""",1,1
904 Ponce De Leon Ave NE,1295,750,1,1
904 Ponce De Leon Ave NE,1295,700,1,1
904 Ponce De Leon Ave NE,1295,800,1,1
904 Ponce De Leon Ave NE,1295,680,1,1
904 Ponce De Leon Ave NE,1295,725,1,1
904 Ponce De Leon Ave NE,1295,760,1,1
904 Ponce De Leon Ave NE,1295,900,2,1
904 Ponce De Leon Ave NE,1295,640,1,1
904 Ponce De Leon Ave NE,1295,750,1,1
904 Ponce De Leon Ave NE,1295,1100,1,1
904 Ponce De Leon Ave NE,1295,700,1,1
904 Ponce De Leon Ave NE,1295,3057,4,5
904 Ponce De Leon Ave NE,1295,3057,4,5
904 Ponce De Leon Ave NE,1295,2371,3,3
131 Ralph Mcgill Blvd NE,1595,1350,2,1
131 Ralph Mcgill Blvd NE,1595,1350,2,1
131 Ralph Mcgill Blvd NE,1595,"\\""1",2,1
131 Ralph Mcgill Blvd NE,1595,730,1,1
131 Ralph Mcgill Blvd NE,1595,730,1,1
131 Ralph Mcgill Blvd NE,1595,904,1,1
131 Ralph Mcgill Blvd NE,1595,901,1,1
131 Ralph Mcgill Blvd NE,1595,729,1,1
131 Ralph Mcgill Blvd NE,1595,726,1,1
131 Ralph Mcgill Blvd NE,1595,901,1,1
131 Ralph Mcgill Blvd NE,1595,750,1,1
131 Ralph Mcgill Blvd NE,1595,1000,1,1
131 Ralph Mcgill Blvd NE,1595,1350,2,1
131 Ralph Mcgill Blvd NE,1595,1350,2,1
131 Ralph Mcgill Blvd NE,1595,1350,2,1
131 Ralph Mcgill Blvd NE,1595,1350,2,1
131 Ralph Mcgill Blvd NE,1595,1350,2,1
9th St NE,9000,3600,4,3
9th St NE,9000,3600,4,3
9th St NE,9000,"\\""3",4,3
9th St NE,9000,2900,3,3
9th St NE,9000,1900,3,2
9th St NE,9000,3300,4,3
9th St NE,9000,1900,2,2.5
9th St NE,9000,2924,3,2.5
9th St NE,9000,1350,2,1
9th St NE,9000,3600,5,5
9th St NE,9000,2648,4,3
9th St NE,9000,2648,4,3
9th St NE,9000,2758,2,1
9th St NE,9000,1860,3,2
9th St NE,9000,700,1,1
9th St NE,9000,850,2,1
794-798 Dixie Ave NE,1245,700,2,1
794-798 Dixie Ave NE,1245,700,2,1
794-798 Dixie Ave NE,1245,"\\""700sqft\\""",2,1
794-798 Dixie Ave NE,1245,683,1,1
794-798 Dixie Ave NE,1245,818,1,1
794-798 Dixie Ave NE,1245,1186,2,1
794-798 Dixie Ave NE,1245,683,1,1
794-798 Dixie Ave NE,1245,683,1,1
794-798 Dixie Ave NE,1245,648,0,1
794-798 Dixie Ave NE,1245,683,1,1
794-798 Dixie Ave NE,1245,670,1,1
794-798 Dixie Ave NE,1245,1344,2,2.5
794-798 Dixie Ave NE,1245,3040,4,2.5
794-798 Dixie Ave NE,1245,1512,4,2
794-798 Dixie Ave NE,1245,656,1,1
794-798 Dixie Ave NE,1245,656,1,1
794-798 Dixie Ave NE,1245,691,1,1
794-798 Dixie Ave NE,1245,760,1,1
794-798 Dixie Ave NE,1245,656,1,1
1682 Wildwood Rd NE,3500,2500,3,2
1682 Wildwood Rd NE,3500,2500,3,2
1682 Wildwood Rd NE,3500,"\\""2",3,2
1682 Wildwood Rd NE,3500,3048,3,3.5
1682 Wildwood Rd NE,3500,1493,3,2
1682 Wildwood Rd NE,3500,3003,3,2
1682 Wildwood Rd NE,3500,8313,5,6.5
1682 Wildwood Rd NE,3500,2349,3,2
1682 Wildwood Rd NE,3500,3374,5,3
1682 Wildwood Rd NE,3500,2841,4,3
1682 Wildwood Rd NE,3500,8060,6,7
1682 Wildwood Rd NE,3500,2438,3,2.5
1682 Wildwood Rd NE,3500,2509,3,2.5
2363 Cross St NW,1800,1994,4,2
2363 Cross St NW,1800,1994,4,2
2363 Cross St NW,1800,"\\""1",4,2
2363 Cross St NW,1800,1355,3,2
2363 Cross St NW,1800,1284,2,1
2363 Cross St NW,1800,1855,4,2
2363 Cross St NW,1800,1552,3,2
2363 Cross St NW,1800,1112,2,1
2363 Cross St NW,1800,1296,3,2
2363 Cross St NW,1800,998,3,1
2363 Cross St NW,1800,1152,3,2
2363 Cross St NW,1800,1724,3,2
2363 Cross St NW,1800,864,3,1
2363 Cross St NW,1800,1168,3,1.5
844 Marstevan Dr NE,1945,700,2,1
844 Marstevan Dr NE,1945,700,2,1
844 Marstevan Dr NE,1945,"\\""700sqft\\""",2,1
844 Marstevan Dr NE,1945,1100,2,2
844 Marstevan Dr NE,1945,974,2,1
844 Marstevan Dr NE,1945,1060,2,2
844 Marstevan Dr NE,1945,720,1,1
844 Marstevan Dr NE,1945,740,1,1
844 Marstevan Dr NE,1945,432,1,1
844 Marstevan Dr NE,1945,700,2,1
844 Marstevan Dr NE,1945,700,2,1
844 Marstevan Dr NE,1945,3532,6,6
844 Marstevan Dr NE,1945,1720,4,3
844 Marstevan Dr NE,1945,900,2,1
844 Marstevan Dr NE,1945,900,2,1
844 Marstevan Dr NE,1945,2088,3,2
Shadow Springs Dr,1200,1200,2,1
Shadow Springs Dr,1200,1200,2,1
Shadow Springs Dr,1200,"\\""1",2,1
Shadow Springs Dr,1200,864,3,2
Shadow Springs Dr,1200,2395,3,2.5
Shadow Springs Dr,1200,3056,4,3
Shadow Springs Dr,1200,3441,4,3.5
Shadow Springs Dr,1200,3100,4,4
Shadow Springs Dr,1200,2549,3,3
Shadow Springs Dr,1200,2612,4,4
Shadow Springs Dr,1200,3090,6,3.5
1904 Dunlap Ave,1450,1702,4,2
1904 Dunlap Ave,1450,1702,4,2
1904 Dunlap Ave,1450,"\\""1",4,2
1904 Dunlap Ave,1450,1070,2,1.5
1904 Dunlap Ave,1450,1139,3,2
1904 Dunlap Ave,1450,1322,3,1.5
1904 Dunlap Ave,1450,1330,3,2
1904 Dunlap Ave,1450,1260,3,2
1904 Dunlap Ave,1450,1627,3,2
1904 Dunlap Ave,1450,2100,5,3
1904 Dunlap Ave,1450,785,2,1
1904 Dunlap Ave,1450,962,2,1
1904 Dunlap Ave,1450,888,2,1
1904 Dunlap Ave,1450,1472,2,1
1904 Dunlap Ave,1450,1024,2,1.5
1904 Dunlap Ave,1450,1000,2,2
1904 Dunlap Ave,1450,1024,2,1.5
1904 Dunlap Ave,1450,1024,2,1.5
3544 Strath Dr,4000,4840,5,5
3544 Strath Dr,4000,4840,5,5
3544 Strath Dr,4000,"\\""4",5,5
3544 Strath Dr,4000,4156,5,2.5
3544 Strath Dr,4000,6842,5,4
3544 Strath Dr,4000,4092,5,2.5
3544 Strath Dr,4000,4458,5,4
3544 Strath Dr,4000,5468,6,5
3544 Strath Dr,4000,3810,5,2.5
3544 Strath Dr,4000,5124,5,2.5
3544 Strath Dr,4000,4300,5,4
133 Trinity Ave SW,1365,967,2,2
133 Trinity Ave SW,1365,967,2,2
133 Trinity Ave SW,1365,"\\""967sqft\\""",2,2
133 Trinity Ave SW,1365,980,1,1.5
133 Trinity Ave SW,1365,1275,1,1
133 Trinity Ave SW,1365,902,2,2
133 Trinity Ave SW,1365,586,1,1
133 Trinity Ave SW,1365,1298,1,1
133 Trinity Ave SW,1365,1011,2,2
133 Trinity Ave SW,1365,1233,2,1
133 Trinity Ave SW,1365,591,1,1
133 Trinity Ave SW,1365,1190,2,1
2175 Lenox Rd NE,1500,800,2,1
2175 Lenox Rd NE,1500,800,2,1
2175 Lenox Rd NE,1500,"\\""800sqft\\""",2,1
2175 Lenox Rd NE,1500,900,2,1
2175 Lenox Rd NE,1500,763,1,1
2175 Lenox Rd NE,1500,800,2,1
2175 Lenox Rd NE,1500,800,2,1
2175 Lenox Rd NE,1500,1111,2,2
2175 Lenox Rd NE,1500,1111,2,2
2175 Lenox Rd NE,1500,1111,2,2
2175 Lenox Rd NE,1500,1350,2,2
2175 Lenox Rd NE,1500,820,2,1
2175 Lenox Rd NE,1500,2700,3,2
2175 Lenox Rd NE,1500,1100,2,1
2175 Lenox Rd NE,1500,1100,2,1
1188 Ira St SW,1425,1496,3,2.5
1188 Ira St SW,1425,1496,3,2.5
1188 Ira St SW,1425,"\\""1",3,3
1188 Ira St SW,1425,1364,3,3
1188 Ira St SW,1425,832,2,1
1188 Ira St SW,1425,1118,3,2
1045 Vinebrook Ln,2300,2290,4,2.5
1045 Vinebrook Ln,2300,2290,4,2.5
1045 Vinebrook Ln,2300,"\\""2",4,3
1045 Vinebrook Ln,2300,3483,4,2.5
1045 Vinebrook Ln,2300,3279,4,2.5
1045 Vinebrook Ln,2300,3142,4,2.5
1045 Vinebrook Ln,2300,2568,5,3
1045 Vinebrook Ln,2300,2340,4,2.5
1045 Vinebrook Ln,2300,2874,4,3
1045 Vinebrook Ln,2300,2324,3,2.5
2564 Rex Ave SW,1299,1348,3,2.5
2564 Rex Ave SW,1299,1348,3,2.5
2564 Rex Ave SW,1299,"\\""1",3,3
2564 Rex Ave SW,1299,1955,3,2.5
2564 Rex Ave SW,1299,2269,3,1
2564 Rex Ave SW,1299,4000,5,3
2564 Rex Ave SW,1299,1008,2,1
2564 Rex Ave SW,1299,854,2,1
2564 Rex Ave SW,1299,780,2,1
2564 Rex Ave SW,1299,912,2,1
2564 Rex Ave SW,1299,2741,3,2
2205 Kilmington Sq,1450,1218,3,2.5
2205 Kilmington Sq,1450,1218,3,2.5
2205 Kilmington Sq,1450,"\\""1",3,3
2205 Kilmington Sq,1450,1200,2,2.5
2205 Kilmington Sq,1450,1370,3,3
2205 Kilmington Sq,1450,1370,3,2.5
2205 Kilmington Sq,1450,1370,3,2.5
2205 Kilmington Sq,1450,1218,2,2.5
2205 Kilmington Sq,1450,1218,2,2.5
2205 Kilmington Sq,1450,1302,3,2
2205 Kilmington Sq,1450,1218,2,2.5
1 S Prado NE,1500,830,1,1
1 S Prado NE,1500,830,1,1
1 S Prado NE,1500,"\\""830sqft\\""",1,1
1 S Prado NE,1500,747,1,1
1 S Prado NE,1500,747,1,1
1 S Prado NE,1500,790,1,1
1 S Prado NE,1500,873,1,1
1 S Prado NE,1500,747,1,1
1 S Prado NE,1500,747,1,1
1 S Prado NE,1500,747,1,1
1 S Prado NE,1500,747,1,1
1 S Prado NE,1500,1382,2,2
1 S Prado NE,1500,948,1,1
1 S Prado NE,1500,1001,2,2
1 S Prado NE,1500,1000,2,1
1 S Prado NE,1500,554,1,1
1 S Prado NE,1500,1100,2,2
1 S Prado NE,1500,1176,2,2
1 S Prado NE,1500,987,1,1
3535 Roswell Rd NE,1400,1000,2,2
3535 Roswell Rd NE,1400,1000,2,2
3535 Roswell Rd NE,1400,"\\""1",2,2
3535 Roswell Rd NE,1400,926,1,1
3535 Roswell Rd NE,1400,926,1,1
3535 Roswell Rd NE,1400,926,1,1
3535 Roswell Rd NE,1400,926,1,1
3535 Roswell Rd NE,1400,1325,2,2
3535 Roswell Rd NE,1400,1325,2,2
