Address,Price,livingArea,bedrooms,bathroom
['2097 Drake Ct'],['1200'],"['1550', '1550', '\\""1', '1168', '1424', '1168', '1416', '1407', '1646', '1246', '2542']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4']","['2.5', '2.5', '3', '2', '2', '2', '2.5', '2', '2.5', '2', '2.5']"
['4716 Rockstile Way'],['102412'],"['1480', '1480', '1650', '1032', '1648', '1260', '1136', '1414', '1042', '1460', '1208', '1600', '1208', '1600', '1050', '1600', '1600', '1032', '1406', '1623', '1623']","['3', '3', '3', '2', '3', '3', '2', '2', '2', '3', '2', '3', '2', '3', '3', '3', '3', '2', '2', '3', '3']","['2', '2', '2.5', '2', '2.5', '2', '2.5', '2.5', '2', '2', '2', '2.5', '2', '2.5', '3', '2.5', '2.5', '2', '2', '2', '2']"
['913 Briarcliff Rd NE'],['1390'],"['794', '794', '\\""794 sqft\\""', '800', '900', 'null', '1300', '875', '725', 'null', '850', 'null', '754', '754', '754', '754', '852', '754', '945']","['1', '1', '1', '1', '1', '1', '2', '2', '2', '1', '2', 'null', '1', '1', '1', '1', '1', '1', '1']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', 'null', '1', '1', '1', '1', '1', '1', '2']"
['1380 Glenwood Ave SE'],['1995'],"['1428', '1428', '\\""1', '1160', '1145', '1200', '1040', '850', '790', '840', '700', '2716', '1408', '1600', '1408', '1450', '1548', '1064']","['3', '3', '3', '2', '2', '2', '1', '1', '1', '1', '1', '4', '2', '2', '3', '4', '3', '3']","['2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '1', '3', '2', '1', '2', '2', '2', '2']"
['3234 Bluebird Ln'],['1595'],"['1253', '1253', '\\""1', '1286', '1883', '1240', '1349', '1238', '1099', '1025', '1000', '1100', '1600', '1245', '1094', '994', '1013', '1413', '1693']","['4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4']","['2', '2', '2', '1', '1', '1.5', '1.5', '1', '1', '1', '1', '1', '1', '2', '1.5', '1', '1', '3', '2']"
['2046 Copperfield Cir'],['1595'],"['1683', '1683', '\\""1', '1260', '1218', '1619', '1832', '1578', '1675', '1683', '1533', '1754']","['4', '4', '4', '3', '4', '3', '3', '4', '3', '4', '3', '3']","['2', '2', '2', '2', '3', '2', '2', '2', '2', '2', '2', '2']"
['2585 Raintree Dr NE'],['2550'],"['1900', '1900', '\\""1', '1926', '1766', '8064', '5485', '2248', '2362', '2177', '1537']","['4', '4', '4', '3', '3', '8', '5', '3', '3', '3', '4']","['2.5', '2.5', '3', '2', '2', '7', '6', '3', '2', '2', '2']"
['1308 Biltmore Dr NE'],['2495'],"['2900', '2900', '\\""2', '1878', '1500', '1750', '2640', '1835', '1308', '1626', '1325', '4194', '1844', 'null', '1966']","['4', '4', '4', '5', '3', '4', '4', '3', '3', '3', '3', '3', '3', 'null', '3']","['3', '3', '3', '2.5', '2', '3', '3.5', '1.5', '1.5', '1.5', '1.5', '2', '2', 'null', '1.5']"
['212 Kirkwood Rd NE'],['1750'],"['800', '800', '\\""800 sqft\\""', '600', '1100', '875', '800', 'null', 'null', '146', 'null', '850', '850', '147', '2343']","['2', '2', '2', '1', '2', '2', '1', '2', '1', '0', '1', '2', '2', 'null', '3']","['1', '1', '1', '1', '1', '1', '1', '1', '1', 'null', '1', '1', '1', 'null', '1']"
['4066 Sonoma Wood Trl'],['1525'],"['1264', '1264', '\\""1', '1461', '1664', '1500', '1540', '1560', '1264', '1461', '1461', '1461', '1264', '1264', '1461', '1461']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', 'null', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2', '2.5', '2.5', '3', '3', '3', '3', '3', 'null', '3', '3']"
['5243 Martins Crossing Rd'],['1720'],"['1600', '1600', '\\""1', '1244', '1344', '1154', '1786', '1572', '1930', '1296', '1620', '1632', '2178', '1729']","['3', '3', '3', '3', '3', '3', '4', '4', '3', '3', '3', '4', '4', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '3', '2', '2.5', '2', '2.5', '2']"
['1766 Austin Dr'],['1360'],"['1326', '1326', '\\""1', '1075', '1155', '2363', '1240', '1728', '1483', '1621', '1100', '2037', '1644', '1851', '1152', '1152', '1155', '2363', '1796']","['3', '3', '3', '4', '3', '4', '3', '3', '4', '4', '3', '4', '3', '4', '3', '3', '3', '4', '4']","['2', '2', '2', '2', '2', '2', '1.5', '2', '1.5', '2', '1.5', '2', '2', '2', '1', '1', '1.5', '2', '2']"
['212 Adair St'],['1400'],"['800', '800', '\\""800 sqft\\""', '800', '800', '750', '1120', '1120', '1120', 'null', '1570', 'null', '1618', 'null']","['2', '2', '2', '2', '2', '1', '0', 'null', 'null', 'null', '3', 'null', '3', 'null']","['1', '1', '1', '1', '1', '1', 'null', '0.5', '0.5', 'null', '2', 'null', '3', '0.5']"
['3765 Brown Dr'],['1800'],"['2735', '2735', '\\""2', '1560', '1540', '1478', '1664', '2900', '1500', '2517', '1968', '1800', '2300', '2880', 'null', '2693', '1868']","['4', '4', '4', '3', '3', '3', '3', '5', '3', '4', '3', '3', '4', '4', 'null', '5', 'null']","['2.5', '2.5', '3', '2.5', '2.5', '2', '2.5', '2.5', '2', '2.5', '2.5', '2.5', '2.5', '2.5', 'null', '2.5', '0.5']"
['2405 Stratford Cmns'],['1350'],"['871', '871', '\\""871 sqft\\""', '731', '850', '865', '865', '1082', '865', '888', '901', '871', '900', '871', '871', '871', '1082', '1082', '1082']","['1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
['2017 Memorial Dr SE'],['800'],"['1426', '1426', '\\""1', '768', '925', '1525', '2500', '1140', '2484', '1456', 'null', 'null', 'null', 'null']","['0', '0', '0', '2', '2', '2', '5', '2', '7', '3', 'null', 'null', 'null', 'null']","['1', '1', '1', '1', '2', '1', '3', '4', '2', '2', 'null', 'null', 'null', 'null']"
['3023 Blue Grass Ln'],['1595'],"['2400', '2400', '\\""2', '2722', '2074', '1968', '1972', '3200', '2574', '2200', '2364']","['4', '4', '4', '3', '4', '3', '4', '6', '5', '4', '4']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '3', '3', '2', '3.5']"
['64 Place Fontaine'],['1100'],"['1280', '1280', '\\""1', '1280', '1280', '1280', '1280', '1280', '1300', '1280', 'null']","['2', '2', '2', '3', '2', '2', '3', '2', '2', '3', '4']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '3']"
['3432 Cobbs Ferry Dr'],['1250'],"['1275', '1275', '\\""1', '1331', '1252', '1446', '1924', '1139', '1243', '1198', '1196', '1252', '1180', '1400', '1252', '1252', '1252', '1217', '1331']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2.5', '1', '2', '1', '1.5', '1', '2', '2', '2', '2', '2', '2', '2', '2']"
['1208 Virginia Ave NE'],['1295'],"['800', '800', '\\""800 sqft\\""', '900', '794', 'null', '800', '1300', '800', '1000', '875', '600', '800', '800', '550', '800', '800', '800', '1428']","['1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '2', '0', '1', '1', '0', '1', '1', '1', '3']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3.5']"
['3852 Glen Park Dr'],['2340'],"['3614', '3614', '\\""3', '3107', '2756', '3146', '3319', 'null', '2513', '3866', '3258', '1676', '2802']","['4', '4', '4', '4', '4', '6', '5', '6', '4', '5', '6', '3', '4']","['3.5', '3.5', '4', '3', '2.5', '5.5', '4', '5.5', '3', '4', '5.5', '3', '4.5']"
['826 Church St'],['1250'],"['1100', '1100', '\\""1', '732', '960', '723', '650', '766', '723', '650', '732', '600', '1100', '168', '1943', '1943', 'null', '1300', '960']","['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', 'null', '2', '2', 'null', '2', 'null']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', 'null', '2.5', '2.5', 'null', '1', 'null']"
['1914 Hickory Rd'],['1600'],"['925', '925', '\\""925 sqft\\""', '1800', '1250', '1025', '1648', '960', '768', '1300', '26136', 'null', '3305']","['2', '2', '2', '4', '3', '2', '3', '2', '2', '3', '3', 'null', '5']","['1', '1', '1', '3', '2', '1.5', '2', '1', '1', '2', '1', 'null', '4']"
['3088 Quantum Ln'],['2200'],"['1831', '1831', '\\""1', '1547', 'null', 'null', '1831', 'null', '1831', '1343', 'null', 'null']","['3', '3', '3', '2', 'null', 'null', '3', 'null', '3', '2', 'null', 'null']","['3.5', '3.5', '4', '2.5', 'null', 'null', '4', 'null', '4', '3', 'null', 'null']"
['3279 Pennington Dr'],['1420'],"['1440', '1440', '\\""1', '1260', '1200', '1440', '1688', '1286', '1860', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","['3', '3', '3', '2', '3', '3', '3', '3', '4', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","['2.5', '2.5', '3', '1', '2', '2', '2.5', '2', '2', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']"
['1769 Stephanie Trl NE'],['3400'],"['2640', '2640', '\\""2', '3055', '2972', '1750', '1617', '2453', '2900', '1500', '2608', '2468', '2468', '2640', '2468', '3150', '2300', '3011', '2035']","['4', '4', '4', '4', '3', '4', '3', '4', '4', '3', '3', '4', '4', '4', '4', '4', '4', '4', '5']","['3.5', '3.5', '4', '3.5', '3.5', '3', '2', '3.5', '3', '2', '2', '3.5', '3.5', '3.5', '3.5', '4', '3.5', '4', '4']"
['1834 E Ramble Ct'],['1995'],"['2200', '2200', '\\""2', '1456', '1107', '1634', '1474', '2368', '1820', '1647', '1680', '1624', '1534', '2502', '2502', '3150', '1620']","['4', '4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '4', '4', '4']","['2', '2', '2', '2', '1', '2', '2', '3', '2.5', '2', '2', '2', '2', '2', '2', '3', '2']"
['3577 Dunwoody Club Dr'],['3000'],"['3200', '3200', '\\""3', '1984', '3044', '1963', '4453', '2168', '2328', 'null', '2068', '3110', '3925', '2146', '2140']","['4', '4', '4', '3', '3', '4', '4', '4', '4', 'null', '4', '4', '4', '4', '3']","['3', '3', '3', '2.5', '2.5', '3', '3.5', '3', '2.5', 'null', '2.5', '2.5', '3', '2.5', '2']"
['3074 Quantum Ln'],['2000'],"['1547', '1547', '\\""1', '1831', '1803', '828', '2555', '864', '828', '1595', '1907', '828']","['2', '2', '2', '3', '3', '2', '3', '2', '1', '2', '3', '2']","['2.5', '2.5', '3', '3.5', '4', '2', '3.5', '2', '2', '2', '4', '2']"
['2884 Meadowview Dr SE'],['1300'],"['1040', '1040', '\\""1', '1200', '1342', '957', '3922', '1462', '1229', '1229', '1400', '1398', '912', '1328']","['3', '3', '3', '3', '4', '3', '4', '3', '3', '3', '3', '3', '3', '3']","['1', '1', '1', '1', '2', '1', '3', '2', '1', '1', '2', '2', '1', '2']"
['6816 Blantyre Blvd'],['1835'],"['2468', '2468', '\\""2', '2045', '2540', '2116', '2868', '2918', '2716', '2589', '1919']","['5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4']","['3.5', '3.5', '4', '2.5', '2.5', '3', '2.5', '2.5', '3', '3', '3']"
['Gay Dr'],['2450'],"['2648', '2648', '\\""2', '1927', '1407', '1809', '1526', '1971', '1513', '1892', '2205', '1312', '1724', '2008', '1279', '2062']","['4', '4', '4', '4', '4', '3', '3', '4', '3', '7', '4', '3', '3', '3', '3', '3']","['3.5', '3.5', '4', '3', '1.5', '2.5', '2', '2', '2', '2.5', '2', '2', '1.5', '2', '2', '2']"
['4205 Whittier Ct'],['1595'],"['1696', '1696', '\\""1', '1469', '1916', '1491', '1305', '1686', '1953', '1800', '1424', '1632', '1503']","['3', '3', '3', '4', '3', '3', '3', '3', '4', '3', '3', '4', '3']","['2', '2', '2', '2', '2.5', '2', '2', '2', '2', '2', '2', '2', '2']"
['2918 Santa Monica Dr'],['1495'],"['1188', '1188', '\\""1', '1266', '1428', '1234', '1184', '1177', '1141', '1292', '1634', '1299', '1188', '1435', '1200', '1173', '1518', '1662']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '4', '3']","['2', '2', '2', '1.5', '2', '1', '1.5', '1', '1', '2', '2', '2', '1.5', '1.5', '3', '1.5', '2', '2']"
['3449 Hyland Dr'],['1550'],"['1284', '1284', '\\""1', '1472', '1372', '1229', '1223', '1247', '1328', '1341', '1070', '1454', '1284', '1274', 'null', '1991', '2200', '2184', '1603']","['4', '4', '4', '3', '3', '3', '4', '3', '3', '3', '2', '4', '3', '3', 'null', '3', '4', '4', '3']","['2', '2', '2', '2', '2', '1.5', '1.5', '1.5', '2', '2', '1', '2', '2', 'null', 'null', '2.5', '2.5', '2.5', '2']"
['3419 Cobbs Ferry Dr'],['1149'],"['1331', '1331', '\\""1', '1252', '1252', '1252', '1331', '1252', '1252', 'null', '1252']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '2']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
['1599 Tanager Cir'],['1345'],"['1025', '1025', '\\""1', '1286', '1099', '1169', '1000', '1883', '1134', '1177', '1099', '1223', 'null', '1964', '1485', '1238', '875', '1025', '1102']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', 'null', '4', '4', '2', '3', '3', '3']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', 'null', '2', '2', '1', '1', '1', '1']"
['1468 Briarwood Rd NE'],['1700'],"['1290', '1290', '\\""1', '1845', '1845', '1860', '1743', '2283', '1845', '1668', '2265', '1392', '1290', '1290', '1290', '1400', '2941', '2597', '2621']","['2', '2', '2', '3', '3', '3', '4', '3', '3', '3', '3', '2', '2', '2', '2', '2', '4', '3', '4']","['2.5', '2.5', '3', '3.5', '3.5', '3.5', '3.5', '3.5', '3.5', '3.5', '3.5', '2.5', '3', '3', '2.5', '2', '3', '4', '3']"
['3689 Church St'],['850'],"['1280', '1280', '\\""1', '700', '1280', '1280', '1280', '1280', '768', '1280', '1280', '1280']","['2', '2', '2', '1', '2', '2', '2', '2', '2', '2', '2', 'null']","['2.5', '2.5', '3', '1', '2.5', '2.5', '2.5', '2.5', '1', '2.5', '2.5', '0.5']"
['5588 Fairington Pl'],['900'],"['1260', '1260', '\\""1', '1100', '1444', '1178', '1286', '1168', '1286', '1444', '1341']","['2', '2', '2', '3', '3', '3', '3', '3', '3', '4', '3']","['1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '2']"
['1560 Lenox Overlook Rd NE'],['2500'],"['2046', '2046', '\\""2', '1860', '2283', '1290', '1845', '2046', '2046', '2046', '2046', '1370', '1790', '1790', '2046']","['3', '3', '3', '3', '3', '2', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '3.5', '3.5', '2.5', '3.5', '3', '3', '3', '3', '1.5', '3', '2.5', '3']"
['444 Burlington Rd NE'],['1695'],"['700', '700', '\\""700 sqft\\""', '1884', '1410', '1410', '2910', '81', '625', '1210', '684']","['2', '2', '2', '3', '3', '3', '3', '4', '4', '2', '5']","['1', '1', '1', '2', 'null', '2', '4', '3', '3', '2', '4']"
['1665 Old Spring House Ln'],['2350'],"['2200', '2200', '\\""2', '2162', '2394', '1800', '1878', '1569', '2214', '2251', '1828', '2375']","['4', '4', '4', '3', '1', '3', '3', '3', '4', '3', '3', '3']","['3', '3', '3', '2.5', '1', '2.5', '2.5', '2', '2.5', '3', '2.5', '3']"
['4461 Mercer Rd'],['1325'],"['1166', '1166', '\\""1', '1296', '1659', '1430', '1120', '1621', '1276', '1664', '1250', '1295', '1114', '1025', '1599', '1869', '1694', '1075', '1350']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '4', '4', '4', '3', '3']","['2', '2', '2', '2', '2.5', '2.5', '2', '1.5', '2', '2', '2', '1', '1.5', '1', '3', '2', '3', '2', '1.5']"
['2802 Mcafee Rd'],['1550'],"['1107', '1107', '\\""1', '1195', '1110', '1176', '1100', '1195', '1455', '1152', '2148', '1327', '1785', '1112', '1146', '1401', '1279', '1871', '1195']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '5', '3', '4', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '1', '1.5', '2', '1.5', '1', '1', '3', '2', '2', '2', '2', '2', '2', '2', '2']"
['3529 Sexton Woods Dr'],['1900'],"['1400', '1400', '\\""1', '2500', '1924', '1712', '1491', '1251', '1350', '1247', '1741', '3254', '1515', '1350', '1196', '1144', '1317']","['3', '3', '3', '4', '4', '4', '3', '3', '3', '2', '3', '5', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '1.5', '4', '4', '2', '1.5', '1', '1.5', '2']"
['3766 Stanford Cir'],['1595'],"['1469', '1469', '\\""1', '1916', '1696', '1389', '1276', '1939', '1535', '1536', '1536', '1664', '1560']","['4', '4', '4', '3', '3', '3', '3', '3', '4', '3', '4', '3', '3']","['2', '2', '2', '2.5', '2', '2', '2', '2.5', '2', '2.5', '2.5', '2', '2']"
['2193 Plantation Ln'],['1650'],"['1219', '1219', '\\""1', '1157', '1520', '1230', '1640', '1550', '1310', '1502', '1144']","['3', '3', '3', '3', '1', '3', '3', '3', '3', '2', '3']","['1', '1', '1', '1', '1', '2', '2', '2', '1', '2', '2']"
['2044 Glendale Dr'],['1395'],"['1165', '1165', '\\""1', '1460', '1025', '1204', '1253', '1470', '1221', '1080', '1107', '1460', '1169', '965', '1423', '1164', '1025', '1070', '1457']","['3', '3', '3', '3', '2', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['1', '1', '1', '1', '1', '1.5', '2', '1', '1', '1.5', '2', '1', '2', '1', '1', '1', '1', '1', '1']"
['1985 Washington Park Ln'],['2990'],"['2600', '2600', '\\""2', '2255', '2255', '2037', '3000', '1705', '1840', 'null', 'null', 'null', 'null', 'null', '2820', '2475', '2712']","['3', '3', '3', '3', '3', '3', '4', '3', '4', 'null', 'null', 'null', 'null', 'null', '4', '4', '3']","['3.5', '3.5', '4', '3.5', '3.5', '3', '3.5', '2.5', '2', 'null', 'null', 'null', 'null', 'null', '3.5', '4', '3.5']"
['1939 Copperfield Cir'],['1595'],"['1974', '1974', '\\""1', '1456', '1260', '1176', '1002', '1683', '1239', '1275', '1478', '1706', '1454', '1864', '1734', '1342', '1974', '1924', '2146']","['4', '4', '4', '4', '3', '3', '3', '4', '3', '4', '3', '4', '3', '3', '3', '3', '4', '3', '4']","['2.5', '2.5', '3', '2', '2', '1.5', '1', '2', '2', '2', '1', '2', '2', '1', '2', '2', '2.5', '2', '2.5']"
['66 Howard St SE'],['1250'],"['1100', '1100', '\\""1', '900', '888', '699', '888', '888', '900', '699', '900', '1600', '900', '2055', '1656', '2793', 'null', 'null', '1500']","['2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '4', '1', '4', '3', '3', 'null', 'null', '2']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '1', '3', '2', '3', 'null', 'null', '2']"
['4364 White Spruce Aly'],['2700'],"['2300', '2300', '\\""2', '2160', '2403', '2404', '2295', '2295', '2295', '2585', '2295', '2295', '2295', '2295']","['4', '4', '4', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4', '4']","['4', '4', '4', '2', '3.5', '3.5', '4', '4', '4', '4', '4', '4', '4', '3.5']"
['416 E Howard Ave'],['1600'],"['900', '900', '\\""900 sqft\\""', '948', '1075', '1075', '811', '811', '811', '811', '811', '900', '900', '900', '900', '186', '800', '1477', '1064']","['2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', 'null', '1', '2', '2']","['2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', 'null', '1', '2', '1.5']"
['2313 Attaway Walk NE'],['4200'],"['2729', '2729', '\\""2', '2830', '2172', '2265', '1845', '1845', '1845', 'null', '2729', '2529', '3180', '3409', '3853', '2544', '6700', '6078']","['4', '4', '4', '5', '3', '3', '3', '3', '3', '3', '4', '4', 'null', '4', '5', '3', '6', '5']","['3.5', '3.5', '4', '4', '2.5', '3.5', '3.5', '3.5', '3.5', '2.5', '4', '3.5', 'null', '4', '4.5', '2.5', '5.5', '5']"
['2318 Emerald Falls Dr'],['1395'],"['1534', '1534', '\\""1', '1751', '1253', '1556', '1258', '2201', '2142', '1999', '1725', '1683', '2134', '1788', '1557']","['3', '3', '3', '3', '3', '4', '3', '3', '3', '4', '3', '3', '4', '3', '3']","['2', '2', '2', '2', '2', '2', '2', '2.5', '2', '2.5', '2', '2', '2.5', '2', '2']"
['3542 Linecrest Rd'],['1500'],"['1954', '1954', '\\""1', '1456', '1208', '1703', '1176', '1475', '1315', '970', '1323', '1196', '970', '1420', '1062']","['3', '3', '3', '3', '3', '2', '3', '3', '3', 'null', '2', '0', '2', '3', 'null']","['3', '3', '3', '2', '2', '1', '2', '1', '1', '0.5', '1.5', 'null', '1', '2.5', '0.5']"
['4696 Rockbridge Rd'],['1495'],"['1628', '1628', '\\""1', '1296', '1592', '1632', '1620', '1995', '1592', '2068', '1460', '1750']","['5', '5', '5', '2', '3', '3', '3', '3', '3', '4', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '2.5', '2', '2.5']"
['1394 High Meadow Dr'],['1595'],"['2188', '2188', '\\""2', '1621', '1430', '1166', '1254', '1120', '1296', '1782', '1276', '1727', '1603', '1621', '1107', '1087', '1586', '1360', '1098']","['5', '5', '5', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['3.5', '3.5', '4', '1.5', '2.5', '2', '2', '2', '2', '3', '2', '2', '2', '1.5', '2', '1.5', '2', '2', '2']"
['1065 Lynmoor Dr NE'],['1800'],"['2054', '2054', '\\""2', '1446', '1180', '1550', '1091', '1544', '1544', '1544', '1544', '1250', '1108', 'null', '2000', '2082', '1600', '2904', '3096']","['2', '2', '2', '3', '2', '3', '2', '3', '3', '3', '3', '3', '0', 'null', '3', '4', '3', '4', '5']","['1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '2', '2', 'null', 'null', '2', '3', '2', '4', '4.5']"
['2595 Waterfall Ct'],['1550'],"['1990', '1990', '\\""1', '1809', '1918', '1684', '1912', '1990', '2240', '1940', '1880', '1990', '2374', '1912']","['3', '3', '3', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['3', '3', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5']"
['543 Barbashela Cir'],['1399'],"['2152', '2152', '\\""2', '1422', '1344', '1196', '2524', '2150', '2178', '2700', '1816', '2078', '1898', '2642']","['4', '4', '4', '3', '3', '3', '4', '4', '3', '4', '4', '4', '4', '4']","['2', '2', '2', '2', '2', '1.5', '3', '2.5', '2.5', '2', '3', '2', '2.5', '3.5']"
['2576 E Tupelo St'],['1525'],"['1080', '1080', '\\""1', '1448', '952', '1250', '1179', '1184', '1375', '1080', '2588', '1080', '1080', '2588', '1600', '1494', '1080']","['3', '3', '3', '4', '2', '3', '3', '3', '3', '3', '5', '3', '3', '5', '4', '4', '3']","['1', '1', '1', '2', '1', '1', '2', '1.5', '2', '1', 'null', '1', '1', '3', '2', '2', '1']"
['Wee Kirk Rd SE'],['1350'],"['957', '957', '\\""957 sqft\\""', '1342', '1040', '1200', '1501', '1404', '2131', '1107', '957', '1349', '1445', '1554', '1425']","['3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4']","['1', '1', '1', '2', '1', '1', '1.5', '1.5', '2', '2', '1', '1', '2', '2', '2.5']"
['2801 Memorial Dr SE'],['2390'],"['1861', '1861', '\\""1', '2557', '1505', '1236', '1200', '1674', '2449', '1123', '2561', '928', '1796']","['3', '3', '3', '4', '3', '2', '4', '2', '4', '4', '4', 'null', '3']","['2.5', '2.5', '3', '3.5', '2', '1', '1.5', '1', '4', 'null', '3', 'null', '2']"
['1277 Dahlgren Ln SE'],['1500'],"['500', '500', '\\""500 sqft\\""', '907', '860', '2406', '2406', '828', '2740', '2740', '3026', '2406', '4000']","['1', '1', '1', '3', '2', '3', '3', 'null', '4', '3', '4', '3', 'null']","['1', '1', '1', '1', '1', '3.5', '3.5', 'null', 'null', '4.5', '5', '4', 'null']"
['2712 Joyce Ave'],['1279'],"['1179', '1179', '\\""1', '1145', '1653', '1845', '1036', '1176', '1455', '1618', '1195', '1500', '948', '1011', '1089', '704', '1229', '1308', '854']","['3', '3', '3', '3', '3', '3', '2', '3', '3', '4', '3', '3', '3', '3', '2', '2', '3', '2', '2']","['2', '2', '2', '1', '2', '1.5', '1', '1.5', '1', '2', '1.5', '2', '2', '1', '1', '1', '1', '2', '1']"
['5522 Marbut Forest Way'],['1349'],"['1237', '1237', '\\""1', '1381', '1550', '1666', '1635', '1215', '1550', '1575', '1614', '1535', '1619', '1322', '1311', '1299']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2.5', '2', '2.5', '2', '2', '2', '2.5', '2', '2', '2', '2', '2']"
['6203 Fairington Ridge Cir'],['1300'],"['1300', '1300', '\\""1', '2168', '1232', '1202', '1480', '1280', '1292', '1292', '1292', '1292', '1292', '1292', '1292', '1292']","['3', '3', '3', '3', '3', '3', '3', '2', '3', '3', '3', 'null', 'null', 'null', '3', '3']","['2', '2', '2', '2.5', '2', '2', '2', '2', '2', '2', '2', 'null', 'null', 'null', '2', '2']"
['1352 Northeast Fwy'],['1450'],"['850', '850', '\\""850 sqft\\""', '1262', '1262', '1174', '1300', '1300', '1275', '1195', '1143', '1143', '943', '943']","['2', '2', '2', '2', '2', '2', '0', '3', '2', '2', '2', '2', '1', '1']","['1', '1', '1', '2', '2', '2', '1', '2', '2', '2', '2', '2', '1', '1']"
['1630 Runnymeade Rd NE'],['1875'],"['1215', '1215', '\\""1', '1251', '1712', '1924', '2075', '1769', '1632', '1641', '3605', '3212', '3212', '1721', '1820']","['3', '3', '3', '3', '4', '4', '4', '3', '3', '3', '6', '3', '5', '3', '3']","['2', '2', '2', '2', '2', '2', '2.5', '2', '2', '2', '5', '2.5', '5', '2', '2']"
['1214 Ogilvie Dr NE'],['1950'],"['1400', '1400', '\\""1', '1402', '1500', '2142', '1426', '1346', '1992', '1026', '3603', '1026', 'null', '2011', '1026']","['3', '3', '3', '3', '3', '3', '4', '3', '2', '3', '5', '3', '3', '4', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '1', '1', '5', '1', '1', '2', '1']"
['Larkspur Dr SE'],['1300'],"['1148', '1148', '\\""1', '1331', '1175', '1175', '1148', '2388', '1456', '1211', '1431']","['2', '2', '2', '2', '2', '3', '2', '3', '2', '3', '2']","['2.5', '2.5', '3', '1', '1', '1', '1', '1', '1', '1', '1']"
['1145 Capital Club Cir NE'],['2350'],"['1471', '1471', '\\""1', '1300', '1349', '2576', '1800', '1465', '2060', '1634', '1591', '1609', '1349', '2720', '2976']","['3', '3', '3', '3', '2', '4', '4', '3', '3', '3', '3', '3', '2', '3', '3']","['2', '2', '2', '2.5', '2', '3.5', '3', '2', '2', '2', '2', '2', '2', '3', '3']"
