Address,Price,livingArea,bedrooms,bathroom
['798 Weybourne Ct'],['1650'],"['2218', '2218', '\\""2', '2016', '2138', '1954', '2016', '1976', '1754', '2204', '2176', '3942', '3960', '2300', '1872']","['3', '3', '3', '4', '4', '4', '4', '3', '3', '3', '3', '7', '5', '3', '3']","['2.5', '2.5', '3', '2', '2.5', '2', '2.5', '2.5', '2.5', '2.5', '3', '5', '5', '3.5', '3']"
['4232 Morning Dew Dr'],['1295'],"['1412', '1412', '\\""1', '1368', '1702', '1753', '1224', '1644', '1644', '1182', '1196']","['3', '3', '3', '3', '4', '3', '3', '4', '5', '3', '3']","['2', '2', '2', '2', '3', '3', '2', '3', '3', '2', '2']"
['801 Mockingbird Ln'],['1900'],"['1744', '1744', '\\""1', '1996', '2122', '2450', '1476', '4500', '4200', '1906', '1432', '3500', '5361']","['3', '3', '3', '3', '4', '5', '3', '5', '5', '3', '3', '5', '5']","['2', '2', '2', '2.5', '2.5', '3', '2', '5', '6', '2.5', '2', '5.5', '4.5']"
['440 Holland Springs Dr'],['1750'],"['2274', '2274', '\\""2', '2714', '2186', '3198', '3864', '2960', '2714', '2906', '3318', '2024']","['4', '4', '4', '5', '3', '4', '4', '4', '5', '4', '4', '3']","['2.5', '2.5', '3', '3.5', '2', '3.5', '5', '2.5', '3.5', '3.5', '3.5', '2']"
['1603 Clark Lake Dr NW'],['1775'],"['2086', '2086', '\\""2', '1662', '1732', '1922', '2524', '1836', '1492', '1473', '2704', '1000', 'null', '2388', '2178', '2100', '2912', '2972']","['4', '4', '4', '3', '3', '4', '4', '4', '3', '3', '3', '1', 'null', '3', '3', '3', '3', '5']","['3', '3', '3', '2.5', '2.5', '2', '3', '2.5', '2', '2', '3', '1', 'null', '3', '3', '3', '4', '4']"
['4295 Cabretta Dr SE'],['1989'],"['1896', '1896', '\\""1', '1766', '1400', '3138', '1200', '1950', '1832', '1616', '1988', '1754', '1808', '1832', '1966']","['3', '3', '3', '3', '3', '4', '2', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '3', '2', '2.5', '2.5', '3']"
['3335 Oregon Trl SW'],['1400'],"['1725', '1725', '\\""1', '1819', '1050', '1600', '1025', '1025', '1025', '1612', '1025', '1025']","['4', '4', '4', '3', '3', '4', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '1', '1', '2', '1', '1', '1.5']"
['363 Oak Harbor Trl'],['1300'],"['1152', '1152', '\\""1', '1408', '1152', '848', '640', '848', '848', '1024', '848', '640']","['2', '2', '2', '2', '2', '2', '1', '2', '2', '2', '2', '2']","['1.5', '1.5', '2', '2.5', '2.5', '2', '1', '2', '1', '2', '2', '1']"
['1682 Ironwood Rd'],['1850'],"['1915', '1915', '\\""1', '1280', '1400', '1610', '1540', '1280', '1293', '1915', '1293', '1293', '1624', '1901', '1624', '1624']","['3', '3', '3', '2', '2', '3', '3', '2', '2', '3', '2', '2', '3', '3', '3', '3']","['2.5', '2.5', '3', '2', '2.5', '2.5', '2.5', '1.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '2.5']"
['Tenneyson Ln'],['1250'],"['946', '946', '\\""946 sqft\\""', '1283', '1232', '1094', '1149', '1132', '864', '936', '1094', '864', '1009']","['2', '2', '2', '3', '3', '3', '3', '3', '2', '2', '2', '2', '2']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
['2530 Cobb Pkwy SE'],['1600'],"['null', 'null', '1310', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '720', '1310', '1040', '720', '1040', '1040']","['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1']","['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
['Old Mill Trce SE'],['3750'],"['2750', '2750', '\\""2', 'null', '3663', '2647', '3413', '2100', '3235', '3663', '3903', 'null', '1000', '2184', '4203', '2898']","['3', '3', '3', '3', '5', '4', '4', '4', '3', '4', '4', 'null', '1', '5', '5', '6']","['2.5', '2.5', '3', '3.5', '4', '3.5', '4', '3', '2.5', '2.5', '4.5', 'null', '1', '4', '4', '2.5']"
['2137 Sun Valley Dr SE'],['1599'],"['1741', '1741', '\\""1', '1692', '1682', '2012', '2450', '1626', '2118', '1464', '1496', '1114', '1114', '2478', '1470', '1125', '1375']","['3', '3', '3', '2', '3', '3', '4', '2', '3', '3', '3', '3', '3', '4', '3', '3', '3']","['2', '2', '2', '2.5', '3.5', '2.5', '2.5', '3', '2.5', '1.5', '1.5', '1.5', '1', '3', '2', '1', '2']"
['22 Driskell Ave SW'],['1495'],"['996', '996', '\\""996 sqft\\""', '1080', '1056', '1242', '1152', '996', '1669', '822', '1572']","['2', '2', '2', '3', '2', '2', '2', '3', '3', '2', '3']","['1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
['4001 Sweetsprings Trl SW'],['1875'],"['1555', '1555', '\\""1', '2226', '2011', '1504', '2174', '2083', '1397', '1502', '1384', '1392', '2302', '1338', '2255', '1502']","['4', '4', '4', '4', '4', '3', '3', '4', '3', '3', '4', '4', '5', '4', '4', '4']","['3', '3', '3', '3', '2', '2', '2', '2.5', '3', '3', '3', '3', '3', '3', '3', '3']"
['470 Oriole Dr SE'],['1414'],"['1150', '1150', '\\""1', '1626', '1292', '1053', '2045', '1075', '1335', '2240', '1463', '1124']","['3', '3', '3', '2', '3', '3', '3', '2', '3', '4', '4', '3']","['1', '1', '1', '3', '2', '1', '2', '1', '1', '3', '2', '1']"
['733 Twin Brooks Ct SE'],['1500'],"['2450', '2450', '\\""2', '1626', '1650', '1630', '1280', '1280', '1630', '1632', '1280', '1280']","['4', '4', '4', '2', '3', '2', '2', '2', '3', '2', '3', '2']","['2.5', '2.5', '3', '3', '3', '2.5', '2.5', '3', '3', '2.5', '2', '2']"
['1220 Natchez Trce SW'],['1150'],"['1200', '1200', '\\""1', '1400', '1147', '1200', '1200', '1200', '3242', '1200', '3242', '4694', '3242']","['2', '2', '2', '3', '2', '2', '2', '2', '8', '2', '0', '2', '8']","['2', '2', '2', '2', '2', '2', '2', '2', '8', '2', 'null', '2', '8']"
['Horseback Trl NW'],['900'],"['1200', '1200', '\\""1', '4606', '4367', '3121', '2384', '4606', '3613', '3038', '2940']","['1', '1', '1', '4', '4', '4', '4', '4', '4', '4', '4']","['1', '1', '1', '4', '4', '4', '2.5', '4', '4', '2.5', '2.5']"
['1730 Twin Brooks Dr SE'],['1400'],"['1626', '1626', '\\""1', '2450', '1280', '1280', '1626', '1638', '1614', '1638', '1638', '1276']","['2', '2', '2', '4', '2', '2', '3', '2', '3', '2', '3', '2']","['3', '3', '3', '2.5', '2.5', '2.5', '2.5', '2', '2', '2', '2', '2.5']"
['2899 Hall Dr SE'],['1625'],"['1188', '1188', '\\""1', '1292', '1040', '1178', '891', '672', '2542', '1118', '891', '891', '1152']","['3', '3', '3', '2', '3', '3', '3', '2', '3', '3', '3', '2', '3']","['2', '2', '2', '2.5', '2', '2', '1', '1', '2', '2', '1', '1', '1.5']"
['Harris Dr SE'],['1550'],"['990', '990', '\\""990 sqft\\""', '1150', '992', 'null', 'null', '1500', '1508', '960', '5060', '976']","['4', '4', '4', '3', 'null', 'null', 'null', 'null', 'null', 'null', 'null', '3']","['1', '1', '1', '1', 'null', '3', 'null', 'null', 'null', 'null', 'null', '1']"
['Panstone Ct SW'],['1695'],"['1050', '1050', '\\""1', '1268', '900', '1860', '1008', '964', '1372', '984', '960', '1125']","['3', '3', '3', '3', '3', '3', '3', '2', '3', '2', '3', '3']","['2', '2', '2', '2.5', '1', '1.5', '1', '1', '1', '1', '1', '1']"
['5192 Laurel Bridge Dr SE'],['1475'],"['1200', '1200', '\\""1', '1248', '1232', '1400', '1248', '1200', '1200', '2382', '1248', '1244', '1248', '1260']","['2', '2', '2', '2', '2', '3', '2', '2', '2', '3', '2', '2', '2', '2']","['2.5', '2.5', '3', '2.5', '2', '2.5', '2.5', '3', '2.5', '4', '2.5', '2', '2.5', '2.5']"
['790 Pat Mell Rd SE'],['1300'],"['820', '820', '\\""820 sqft\\""', '1150', '750', '860', '860', '800', '800', '860', '860', '820', 'null', '2320', 'null', 'null', '2456', '2088', '2356']","['2', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '2', '4', '0', '0', '4', '4', '0']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '5', 'null', 'null', '5', '4', 'null']"
['6257 Vinings Vintage Dr'],['2500'],"['2528', '2528', '\\""2', '2330', '2000', '2541', '2868', '2701', '2544', '2322', '2306', '2544', '2830', '2075', '2308', '2305']","['4', '4', '4', '3', '4', '4', '5', '5', '4', '4', '4', '4', '4', '4', '4', '3']","['2.5', '2.5', '3', '2.5', '2', '2.5', '3', '3', '2.5', '2.5', '3', '2.5', '2.5', '3', '3', '2.5']"
['926 Springdale Dr'],['1390'],"['1400', '1400', '\\""1', '1116', '816', '836', 'null', '900', '852', '1392', '960']","['3', '3', '3', '2', '2', '2', 'null', '2', '3', '3', '3']","['2', '2', '2', '1', '1', '1', 'null', '1', '1', '2', '1']"
['2309 Beringer Ln'],['3000'],"['5471', '5471', '\\""5', '3180', '4682', '4682', '4435', '4606', '5817', '3718', '6042']","['5', '5', '5', '3', '5', '5', '6', '5', '6', '5', '6']","['4', '4', '4', '2', '5', '5', '3.5', '3.5', '5', '4', '6']"
['53 Whitlock Sq SW'],['2400'],"['2404', '2404', '\\""2', '1409', '2159', '2024', '1804', '2190', '1997', '2010', '1984', '1973']","['3', '3', '3', '2', '3', '3', '3', '4', '3', '3', '3', '3']","['2.5', '2.5', '3', '2', '3', '3', '3', '3', '2.5', '2', '2.5', '2.5']"
['1520 Springwood Dr SE'],['1100'],"['1248', '1248', '\\""1', '2496', '2068', '1034', '1138', '1138', '1138', '1504', '3144']","['2', '2', '2', '4', '4', '2', '2', '2', '2', '3', '4']","['2.5', '2.5', '3', '4', '4', '2', '2', '2', '2', '2', '4']"
['720 Surrey Park Pl SE'],['2100'],"['1900', '1900', '\\""1', '1292', '1056', '1300', '1899', '2480', '2480', '1899', '2000', '1899', '1572', '1572']","['3', '3', '3', '2', '2', '3', '3', '4', '4', '3', '4', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2', '1.5', '2.5', '4', '4', '2.5', '2', '2.5', '3.5', '3.5']"
['2942 Humphries Hill Rd'],['1000'],"['700', '700', '\\""700 sqft\\""', '960', 'null', '1425', '2800', '1132', '926', '800', '1352', '1014']","['2', '2', '2', '3', '4', '4', '0', '2', '2', '2', '4', '2']","['1', '1', '1', '1', '2', '2', 'null', '1', '1', '1', '1.5', '1']"
['4513 Lemon St'],['2400'],"['2085', '2085', '\\""2', '2121', '1558', '3343', '2371', '2864', 'null', '1941', '3264', '2184']","['3', '3', '3', '4', '2', '4', '3', '4', 'null', '3', '4', '4']","['2', '2', '2', '3', '1', '3', '2', '4', 'null', '1.5', '2.5', '2']"
['2807 Waterstone Ct'],['1700'],"['1808', '1808', '\\""1', '2090', '2000', '1320', '1439', '2458', '2434', '1888', '1561', '2067', '1667', '1756', '1786', '2016', '1748', '1571', '3000']","['3', '3', '3', '3', '3', '3', '3', '4', '4', '3', '3', '4', '3', '5', '3', '4', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2', '2', '2.5', '2.5', '2', '2', '2.5', '2.5', '4', '2.5', '2.5', '2.5', '3', '3']"
['4217 Lakes End Dr NW'],['1400'],"['1490', '1490', '\\""1', '1188', '1500', '1701', '1188', '2540', '1154', '1647', '1188']","['2', '2', '2', '2', '2', '3', '2', '2', '2', '3', '2']","['2.5', '2.5', '3', '3', '2.5', '2.5', '2.5', '3', '2', '3', '2.5']"
['478 Bottesford Dr NW'],['1575'],"['2118', '2118', '\\""2', '2176', '2134', '1734', '1643', '1263', '1738', '1918', '1926', '1796', '2276', '1918', '1926', '2576']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '4', '3']","['2.5', '2.5', '3', '2', '2.5', '2', '2', '2', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '3']"
['4426 Toccoa Dr NW'],['1150'],"['838', '838', '\\""838 sqft\\""', '896', '1120', '1095', '898', '838', '580', '1044', '1236', '1410']","['2', '2', '2', '2', '5', '2', '2', '1', '2', '3', '3', '2']","['1', '1', '1', '1', '3', '1', '1', '1', '1', '2', '1', '2']"
['Deerfield Ln NW'],['1900'],"['1836', '1836', '\\""1', '1976', '2124', '1632', '1616', '2262', '1317', '1474', '2027', '4000', '2108', '1478', '1366', '1412']","['4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '5', '4', '3', '3', '3']","['2', '2', '2', '2', '2.5', '2', '2', '3', '2', '2', '2', '3.5', '3', '2', '2', '2']"
['4641 Adams Ln NW'],['1800'],"['1900', '1900', '\\""1', '1862', '1814', '1662', '1696', '2220', '2006', '1720', '2580', '1710', '3400', '1628']","['3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '4', '3', '4', '3']","['2', '2', '2', '2.5', '2', '2.5', '3', '2', '2', '2', '3', '2', '3', '2']"
['4317 Brandy Ann Ct'],['1400'],"['1588', '1588', '\\""1', '1304', '2121', '1266', '1424', '1297', '1266', '1456', '1873', '1186', '1292']","['3', '3', '3', '2', '4', '3', '3', '3', '3', '2', '3', '2', '3']","['2.5', '2.5', '3', '2.5', '3', '2', '2', '2.5', '2', '1', '2', '2.5', '2']"
['2036 Londonberry Ct'],['2450'],"['3072', '3072', '\\""3', '2616', '3200', '2788', '2272', '2722', '2081', '2767', '2673', '3000']","['4', '4', '4', '4', '5', '4', '4', '4', '3', '3', '4', '4']","['3', '3', '3', '2.5', '3', '3', '2.5', '2.5', '2', '2.5', '2.5', '2.5']"
['2112 November Glen Dr NW'],['2000'],"['2400', '2400', '\\""2', '1836', '1492', '1754', '1520', '2524', '1922', '1819', '2576', '1996', '2124', '1836', '1748', '1588', '2356', '1366', '2109']","['4', '4', '4', '4', '3', '5', '4', '4', '4', '3', '4', '3', '4', '4', '4', '3', '3', '3', '4']","['2.5', '2.5', '3', '2.5', '2', '2.5', '3', '3', '2', '3', '2.5', '2.5', '4', '2.5', '2.5', '2', '3', '2', '2']"
['3556 Kennesaw Station Dr NW'],['1500'],"['1168', '1168', '\\""1', '600', '1162', '1669', '1700', '1408', '1152', '1120', '1024', '1128', '1600', '1168', '1722', '1168', '1168', '1140', '1168']","['3', '3', '3', '1', '2', '3', '3', '2', '2', '3', '3', '2', '3', '2', '3', '2', '2', '2', '3']","['2.5', '2.5', '3', '1', '2.5', '2.5', '1', '2.5', '2.5', '2', '2', '2.5', '2', '2.5', '4', 'null', '2.5', '2.5', '3.5']"
['4797 Rapids Cir NW'],['1865'],"['2833', '2833', '\\""2', '1819', '2524', '1520', '1836', '2642', '1754', '1580', '2576', '2597', '2945', '3060', '2988', '2172', '4351', '1760', '2264']","['4', '4', '4', '3', '4', '4', '4', '4', '5', '3', '4', '4', '5', '5', '5', '3', '5', '3', '3']","['2.5', '2.5', '3', '3', '3', '3', '2.5', '2.5', '2.5', '2', '2.5', '3.5', '3', '4', '2', '3', '4', '5', '2.5']"
['4401 Dickens Ct NW'],['1695'],"['2054', '2054', '\\""2', '1814', '1898', '1736', '1662', '1732', '1580', '1862', 'null', '2070', '2054', '2366', '2129', '1976', '1578', '1872']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3']","['2.5', '2.5', '3', '2', '2.5', '3', '2.5', '2.5', '2', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '2.5', '2.5']"
['1010 Rhett Dr NW'],['1445'],"['1632', '1632', '\\""1', '1120', '1420', '1024', '1408', '1208', '1075', '912', '912', '1075', '1075', '1032', '1548']","['3', '3', '3', '3', '2', '3', '2', '2', '3', '2', '2', '3', '3', '3', '4']","['2', '2', '2', '2', '2.5', '2', '2.5', '1', '1', '1.5', '1.5', '1', '1', '1', '2']"
['923 Needle Rock Rdg'],['2401'],"['2816', '2816', '\\""2', '1644', '2900', '3563', '3912', '4217', '3007', '3030', '3060', '3563', '2502']","['5', '5', '5', '2', '4', '4', '5', '4', '4', '4', '4', '4', '4']","['3', '3', '3', '2.5', '2.5', '3', '5', '4', '3.5', '4', '3.5', '3.5', '2.5']"
['4756 Overhill Ct NW'],['1500'],"['1611', '1611', '\\""1', '1586', '1147', '1263', '1284', '1850', '1164', '1884', '1312', '1651', '1898', '1192']","['3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '3', '3', '2', '2', '2']"
['1926 Pine Blf'],['1250'],"['1100', '1100', '\\""1', '785', '785', '785', '868', '785', '785', '785', '785', '5400', '3432', '3279', '3446', '3248', '3437', '3563', '4179']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '6', '4', '4', '4', '4', '5', '4', '4']","['1.5', '1.5', '2', '1', '1', '1', '1', '1', '1', '1', '1', '5', '4', '3', '4.5', '3', '4', '3.5', '3.5']"
['922 Ashton Park Dr SW'],['2145'],"['2184', '2184', '\\""2', '3200', '2182', '1860', '1669', '2800', '2501', '2344', '1665', '2100', '2128', 'null']","['4', '4', '4', '3', '4', '5', '5', '4', '5', '5', '5', '4', '4', 'null']","['2', '2', '2', '2', '2.5', '3', '3', '4', '3', '3', '3', '2.5', '3', 'null']"
['375 Hurt Rd SE'],['1000'],"['1136', '1136', '\\""1', '1084', '1084', '1084', '1084', '1084', '1223', '1534', '1534', '1141', '1075', '1867', '1284', '1375', '1977', '1111', '1150']","['2', '2', '2', '2', '2', '2', '2', '2', '3', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3']","['1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '2', '1.5', '2', '2', '3', '1.5', '2.5', '1.5', '2.5']"
['5030 S Cobb School Rd SW'],['1195'],"['1177', '1177', '\\""1', '975', '1125', '1050', '1792', '1749', '1148', '1118', '1050']","['2', '2', '2', '3', '3', '2', '3', '4', '3', '2', '3']","['1', '1', '1', '1', '1', '1', '2', '3', '2', '1', '1']"
['3979 Amberley Ln'],['2550'],"['2616', '2616', '\\""2', '3072', '2674', '2580', '2134', '2556', '1898', '2755', '2328', '2902']","['4', '4', '4', '4', '3', '4', '3', '4', '4', '4', '3', '4']","['2.5', '2.5', '3', '3', '2.5', '2.5', '2.5', '3', '2', '2.5', '3', '2.5']"
['5120 Newark Ave'],['1095'],"['1008', '1008', '\\""1', '1007', '2016', '1773', '1100', '1681', '1724', '1704', '2296']","['2', '2', '2', '2', '3', '3', '2', '4', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '1', '2', '2', '2', '2']"
['3527 Chastain Glen Ln NE'],['1875'],"['2016', '2016', '\\""2', '1954', '2016', '2218', '2138', '1612', '1764', '2352', '2328', '2488', '2187', '2121', '1462', '2121', '1876', '2064']","['4', '4', '4', '4', '4', '3', '4', '4', '3', '5', '4', '4', '4', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2', '2', '2.5', '2.5', '2', '2', '3', '3', '2.5', '3', '2.5', '2', '2.5', '2', '2']"
['3857 Merryweather Trl'],['1910'],"['2584', '2584', '\\""2', '1838', '1370', '2031', '1955', '2250', '1888', '1380', '1861', '1680', '1574', '1626']","['5', '5', '5', '3', '3', '3', '3', '4', '4', '4', '4', '4', '3', '4']","['3', '3', '3', '2', '2', '2.5', '3', '3', '3', '3', '2.5', '3', '2', '3']"
['4060 Summit Dr'],['2800'],"['3045', '3045', '\\""3', '3190', '2189', '2140', '1857', '3527', '2122', '2948', '3137', '2306']","['5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '3']","['4', '4', '4', '3.5', '3', '2.5', '3.5', '4', '3.5', '3', '3', '2.5']"
['3640 Nature Walk Trl SW'],['1565'],"['1819', '1819', '\\""1', '1370', '1725', '1492', '1838', '1262', '2550', '2284', '2249', '2278', '2050', '1938', '2042', '1614']","['3', '3', '3', '3', '4', '3', '3', '4', '3', '5', '4', '5', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2.5', '2', '2.5', '2.5', '3', '3', '3', '2.5', '2.5', '2.5', '2']"
['4666 Backwoods Ct NE'],['1300'],"['1248', '1248', '\\""1', '1739', '1657', '1344', '1056', '1344', '1214', '1476', '1056', '1056', 'null']","['4', '4', '4', '3', '3', '3', '3', '4', '3', '4', '3', '3', 'null']","['2', '2', '2', '2.5', '2', '1.5', '1.5', '2', '2', '1.5', '1.5', '1', 'null']"
['2949 Rockbridge Rd'],['1918'],"['2655', '2655', '\\""2', '2779', '1592', '1968', '1784', '1556', '1600', '1636', '2062', '1388']","['4', '4', '4', '4', '3', '3', '3', '4', '3', '3', '3', '3']","['2.5', '2.5', '3', '3.5', '2', '3', '2', '3', '2', '2', '2', '2']"
['2256 Burnt Hickory Rd NW'],['1600'],"['1746', '1746', '\\""1', '2300', '1240', '1550', '1613', 'null', '2164', '2052', '5850', '1650']","['4', '4', '4', '3', '3', '4', '3', 'null', '4', '3', '5', '3']","['2', '2', '2', '2', '2', '2', '1.5', 'null', '2.5', '2', '5', '1.5']"
['4606 N View Rd NW'],['1412'],"['1263', '1263', '\\""1', '1147', '1131', '1586', '2000', '1274', '1274', '1300', '1464', '1764', '1600', '1380', '1248']","['3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '3.5', '2', '2', '2', '2', '2', '2', '2', '1.5']"
['2850 Parkwood Rd SE'],['1695'],"['1222', '1222', '\\""1', '1056', '1350', '1188', '1218', '2225', '1503', '1229', '1148', '1347', '1381', '2300', '1535']","['3', '3', '3', '2', '2', '3', '2', '4', '4', '3', '3', '3', '2', '3', '4']","['2', '2', '2', '2', '2', '2', '2', '3', '3', '1', '2', '2', '2', '2', '2']"
['1050 Plantation Way NW'],['1250'],"['1420', '1420', '\\""1', '1152', '1408', '1024', '1408', '1700', '1120', '1162', '1168', '1420', '1976', '1422', '1164', '1456', '1408', '1024', '1402']","['2', '2', '2', '2', '2', '3', '3', '3', '3', '2', '3', '3', '4', '3', '2', '3', '2', '2', '5']","['2.5', '2.5', '3', '2.5', '2.5', '2', '2.5', '1', '2', '2.5', '2.5', '3', '1', '3', '2.5', '2.5', '2.5', '2', '3']"
['2313 English Ivy Ct SE'],['2995'],"['2822', '2822', '\\""2', '1630', '1723', '1695', '2784', '1423', 'null', '1630', '1723']","['4', '4', '4', '2', '2', '2', '4', '2', '2', '2', '2']","['3.5', '3.5', '4', '2', '3', '2', '3.5', '2', '2', '2', '2']"
['875 Mountain View Ter NW'],['2295'],"['2564', '2564', '\\""2', '2336', '2142', '2692', '2730', '2210', 'null', '3310', '2820']","['3', '3', '3', '2', '2', '3', '4', '2', 'null', '3', '4']","['3', '3', '3', '2.5', '2.5', '3.5', '4', '2.5', 'null', '3.5', '4']"
['2951 Ivy Rose Ln'],['2300'],"['2434', '2434', '\\""2', '2000', '2090', '1439', '1808', '1561', '1329', '3958', '2434', '2592', '2785', '2434', '2436', '2434', '2434', '2434']","['4', '4', '4', '3', '3', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '3', '4', '4']","['2.5', '2.5', '3', '2.5', '2.5', '2', '2.5', '2', '2', '3.5', '2.5', '4', '3', '2.5', '2.5', '3', '3', '2.5']"
['4782 Shallow Ridge Rd NE'],['1775'],"['2140', '2140', '\\""2', '2156', '2000', '1346', '1724', '2800', '1131', '1263', '1147', '1796', '1479', '1850', '1400', '1424', '1553', '2883', '2116']","['4', '4', '4', '4', '4', '3', '3', '4', '3', '3', '3', '4', '4', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '3.5', '2', '3', '2.5', '2', '2', '2', '2.5', '3', '3', '2.5', '2.5', '2.5', '3', '3.5']"
['1166 Meadow Oaks Dr NW'],['2000'],"['2500', '2500', '\\""2', '2024', '2164', '1974', '1900', '2473', '2560', '3088', '2380', '2394', '424', '2548', '3157']","['3', '3', '3', '3', '4', '3', '3', '4', '4', '4', '4', '4', '3', '4', '5']","['2.5', '2.5', '3', '2', '3', '2', '2', '2.5', '2.5', '2.5', '2.5', '3', '3', '3', '3']"
['1897 Winding Creek Ln SW'],['1995'],"['1998', '1998', '\\""1', '1794', '1824', '1952', '1876', '2020', '1828', 'null', '1426', '1394', '1622']","['3', '3', '3', '3', '4', '4', '3', '3', '3', 'null', '3', '3', '4']","['2.5', '2.5', '3', '2', '2.5', '2.5', '2', '2.5', '2', 'null', '2', '2', '2']"
['1402 Ferocity Ridge Way'],['1550'],"['null', 'null', '1384', '1660', '1624', '1688', '1450', '1650', '1684', '2027', '1626', '1684', 'null', '2100', '1772']","['2', '2', '2', '2', '3', '2', '3', '3', '3', '2', '3', '3', '3', '2', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2', '3.5', '2.5', '3.5', '3.5', '2.5', '2.5', '3', '3.5']"
['1412 Highland Bluff Dr SE'],['1350'],"['816', '816', '\\""816 sqft\\""', '598', '598', '598', '598', '598', '788', '598', '598', '816', '850', '816', '816', '816', '816', '1462', '1462']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '4', '2', '2']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '4', '2']"
['3757 Rivaridge Dr'],['2195'],"['2235', '2235', '\\""2', '1832', '1623', '2468', '1444', '3281', '2507', '2341', '2062', '2328', '2256', '1692', '2252', '2468', '2652']","['4', '4', '4', '4', '3', '4', '4', '4', '4', '4', '4', '4', '4', '3', '4', '4', '4']","['2.5', '2.5', '3', '2', '2', '2', '3', '2.5', '3.5', '3', '3', '2.5', '2.5', '2.5', '2.5', '3', '3']"
['2861 Boone Dr NW'],['2200'],"['2183', '2183', '\\""2', '1930', '2124', 'null', 'null', 'null', 'null', '2183', 'null', '2183', '2183']","['3', '3', '3', '4', '3', 'null', 'null', 'null', 'null', '3', 'null', '3', '3']","['3.5', '3.5', '4', '3.5', '2.5', 'null', 'null', 'null', 'null', '4', 'null', '4', '4']"
['2081 Pawnee Dr SE'],['1600'],"['1176', '1176', '\\""1', '1150', '2118', '1603', '1357', '1410', '1932', '1572', '1270', '1512', '1324']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '1', '2.5', '2.5', '2', '2', '3', '2', '2', '2', '2']"
['2066 Arbor Forest Dr SW'],['1735'],"['1824', '1824', '\\""1', '1794', '1998', '1844', '1900', '1629', 'null', '1694', '1794', '1696', '1614']","['4', '4', '4', '3', '3', '4', '3', '3', '3', '3', '3', '3', '4']","['2.5', '2.5', '3', '2', '2.5', '3', '2', '2', '2', '2', '2', '2', '2']"
['3417 Sandlake Dr SW'],['1995'],"['2031', '2031', '\\""2', '1836', '2276', '2286', '1184', '1424', '2000', '2793', '2260', '2196', '2196', '2196', '2286', '1820', '2208', '2460']","['3', '3', '3', '4', '4', '4', '2', '3', '4', '6', '3', '3', '3', '3', '4', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2', '2.5', '3', '3', '3', '3', '2.5', '3', '2.5', '3', '3']"
