"8958 Ashwood Dr, Atlanta, GA",975,1028,3,1.5,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1028,3,2,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1084,3,1.5,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1152,4,2,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1194,3,1.5,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1333,3,3,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1056,3,1.5,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1084,3,1.5,33.5117068,-84.3981315,Clayton County
"8958 Ashwood Dr, Atlanta, GA",975,1046,3,1,33.5117068,-84.3981315,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,2656,5,3,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,2656,5,3,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,1365,3,2.5,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,1155,4,2.5,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,2152,4,3,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,2266,4,3,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,2800,4,2.5,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,3284,3,3.5,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,1700,3,2.5,33.5449829,-84.3106671,Clayton County
"7702 Crestwicke Crossing Dr, Atlanta, GA",1545,1061,4,2.5,33.5449829,-84.3106671,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1362,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1362,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1260,4,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1304,4,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1398,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1420,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1398,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1300,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1398,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1356,3,2,33.4993239,-84.3595243,Clayton County
"980 Leeward Ln, Atlanta, GA",1395,1402,3,2,33.4993239,-84.3595243,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1176,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1176,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1597,3,2.5,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1174,4,3,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1582,5,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1192,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1500,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1328,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1262,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1585,3,2,33.5683561,-84.293687,Clayton County
"6810 Red Maple Dr, Atlanta, GA",1275,1235,3,2,33.5683561,-84.293687,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1788,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1788,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,2110,3,2.5,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1356,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1606,3,2.5,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1522,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1356,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1314,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1788,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1216,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1424,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1635,3,3,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1368,3,2,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1605,3,2.5,33.5590951,-84.2918572,Clayton County
"3017 Medina Dr, Atlanta, GA",1495,1156,3,2,33.5590951,-84.2918572,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,2148,4,2.5,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,2148,4,2.5,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,1500,4,3,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,1580,3,2.5,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,1291,3,2.5,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,855,3,2.5,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,1890,4,3,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,1777,3,3,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,1452,3,3,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,2382,4,2.5,33.4983572,-84.3373401,Clayton County
"1667 Deer Crossing Way, Atlanta, GA",1795,2105,4,3,33.4983572,-84.3373401,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1353,3,3,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1353,3,3,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1101,3,2,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1256,3,2.5,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,840,3,2.5,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,920,4,2.5,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1294,3,2.5,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1500,3,2,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1680,3,3,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1294,3,2.5,33.5956069,-84.2976755,Clayton County
"5892 Amerson Ln, Atlanta, GA",1280,1353,4,3,33.5956069,-84.2976755,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1144,3,2,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1144,3,2,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1075,3,1.5,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1650,4,2,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1201,3,1.5,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1201,3,2.5,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,976,3,1,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1800,3,2.5,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1196,3,2,33.5838186,-84.3581688,Clayton County
"997 Pineglen Dr, Atlanta, GA",995,1201,3,1.5,33.5838186,-84.3581688,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,2090,4,2.5,33.5979133,-84.4463318,Clayton County
